valid_time,latitude,longitude,tp,ssrd,number,expver,u10,v10,t2m,swvl1,swvl2
2018-01-01 00:00:00,-21.5,31.5,,,0,,-2.6463737,1.678031,300.3683,0.22846901,0.29572618
2018-01-01 00:00:00,-21.5,31.75,,,0,,-2.657116,1.6038122,300.2843,0.23229897,0.29754198
2018-01-01 00:00:00,-21.5,32.0,,,0,,-2.4779167,1.5676794,300.55383,0.22883523,0.29214036
2018-01-01 00:00:00,-21.5,32.25,,,0,,-2.330944,1.4016638,300.75305,0.14540017,0.18720567
2018-01-01 00:00:00,-21.5,32.5,,,0,,-2.2679558,1.2444372,300.96985,0.20028603,0.25536668
2018-01-01 00:00:00,-21.5,32.75,,,0,,-2.2000847,1.080863,301.25696,0.21876442,0.29622972
2018-01-01 00:00:00,-21.5,33.0,,,0,,-2.1043816,0.924613,301.3507,0.18038857,0.2562517
2018-01-01 00:00:00,-21.5,33.25,,,0,,-1.9754753,0.81963253,301.214,0.13674843,0.1883806
2018-01-01 00:00:00,-21.5,33.5,,,0,,-1.8123894,0.8362341,301.2433,0.13999856,0.19095933
2018-01-01 00:00:00,-21.5,33.75,,,0,,-1.7703972,1.0164099,300.97375,0.14645302,0.19355333
2018-01-01 00:00:00,-21.75,31.5,,,0,,-2.5091667,1.6897497,300.16907,0.22206032,0.29249132
2018-01-01 00:00:00,-21.75,31.75,,,0,,-2.5677605,1.5920935,299.98938,0.23020852,0.2990526
2018-01-01 00:00:00,-21.75,32.0,,,0,,-2.4012566,1.6604528,300.25305,0.23060524,0.29763353
2018-01-01 00:00:00,-21.75,32.25,,,0,,-2.1619987,1.6072302,300.5714,0.15032876,0.19204271
2018-01-01 00:00:00,-21.75,32.5,,,0,,-2.0985222,1.4597692,300.8175,0.13342202,0.17458665
2018-01-01 00:00:00,-21.75,32.75,,,0,,-2.0677605,1.3372107,301.2511,0.13449013,0.18441331
2018-01-01 00:00:00,-21.75,33.0,,,0,,-2.0238152,1.2283239,301.52063,0.1304313,0.18488634
2018-01-01 00:00:00,-21.75,33.25,,,0,,-1.9393425,1.12432,301.3546,0.12927163,0.18276536
2018-01-01 00:00:00,-21.75,33.5,,,0,,-1.9237175,1.1614294,301.01672,0.14048684,0.19253099
2018-01-01 00:00:00,-21.75,33.75,,,0,,-1.9759636,1.3196325,300.70813,0.13516152,0.18188035
2018-01-01 00:00:00,-22.0,31.5,,,0,,-2.374401,1.662406,300.5089,0.22137368,0.2557329
2018-01-01 00:00:00,-22.0,31.75,,,0,,-2.4808464,1.6248083,300.0929,0.16319191,0.20791185
2018-01-01 00:00:00,-22.0,32.0,,,0,,-2.3963737,1.6838903,300.16125,0.15042031,0.1971544
2018-01-01 00:00:00,-22.0,32.25,,,0,,-2.1317253,1.724906,300.88,0.14175332,0.18671739
2018-01-01 00:00:00,-22.0,32.5,,,0,,-1.9984245,1.5847692,301.13586,0.12667763,0.1697954
2018-01-01 00:00:00,-22.0,32.75,,,0,,-1.9325066,1.471488,301.4171,0.1296531,0.17214525
2018-01-01 00:00:00,-22.0,33.0,,,0,,-1.90028,1.3757849,301.61633,0.12893593,0.17420518
2018-01-01 00:00:00,-22.0,33.25,,,0,,-1.9051628,1.3259802,301.4757,0.12676919,0.17834032
2018-01-01 00:00:00,-22.0,33.5,,,0,,-1.9398308,1.3391638,301.0675,0.12916481,0.18429124
2018-01-01 00:00:00,-22.0,33.75,,,0,,-2.0003777,1.4314489,300.63196,0.12647927,0.18014085
2018-01-01 00:00:00,-22.25,31.5,,,0,,-2.4237175,1.6477575,301.14758,0.14407265,0.16602647
2018-01-01 00:00:00,-22.25,31.75,,,0,,-2.4290886,1.721488,300.52454,0.13807595,0.1737169
2018-01-01 00:00:00,-22.25,32.0,,,0,,-2.3241081,1.7434607,300.45422,0.12690651,0.16756761
2018-01-01 00:00:00,-22.25,32.25,,,0,,-2.108776,1.7756872,301.04407,0.12426674,0.16680467
2018-01-01 00:00:00,-22.25,32.5,,,0,,-1.9412956,1.6995153,301.42688,0.12547219,0.16900194
2018-01-01 00:00:00,-22.25,32.75,,,0,,-1.8665886,1.580863,301.6671,0.13145363,0.17269456
2018-01-01 00:00:00,-22.25,33.0,,,0,,-1.8402214,1.5017614,301.75305,0.13683999,0.1740526
2018-01-01 00:00:00,-22.25,33.25,,,0,,-1.853405,1.4607458,301.62805,0.13252175,0.17481554
2018-01-01 00:00:00,-22.25,33.5,,,0,,-1.9217644,1.4475622,301.16516,0.13506997,0.18380296
2018-01-01 00:00:00,-22.25,33.75,,,0,,-1.9608269,1.4661169,300.70227,0.1248008,0.17673814
2018-01-01 00:00:00,-22.5,31.5,,,0,,-2.409069,1.7585974,301.005,0.13566506,0.16533983
2018-01-01 00:00:00,-22.5,31.75,,,0,,-2.3851433,1.8059607,300.64954,0.13322365,0.17351854
2018-01-01 00:00:00,-22.5,32.0,,,0,,-2.2401237,1.8508825,300.8175,0.12007058,0.16500413
2018-01-01 00:00:00,-22.5,32.25,,,0,,-2.1009636,1.8860388,301.0089,0.1293174,0.16947496
2018-01-01 00:00:00,-22.5,32.5,,,0,,-1.9359245,1.8157263,301.42297,0.12856972,0.17052782
2018-01-01 00:00:00,-22.5,32.75,,,0,,-1.8441277,1.724906,301.7804,0.13465798,0.17199266
2018-01-01 00:00:00,-22.5,33.0,,,0,,-1.8177605,1.6462927,301.87024,0.13989174,0.1731981
2018-01-01 00:00:00,-22.5,33.25,,,0,,-1.8665886,1.6316442,301.79602,0.12617409,0.16923082
2018-01-01 00:00:00,-22.5,33.5,,,0,,-1.9530144,1.6218786,301.3429,0.12696755,0.17495286
2018-01-01 00:00:00,-22.5,33.75,,,0,,-1.9637566,1.5974646,300.8839,0.12522805,0.17071092
2018-01-01 00:00:00,-22.75,31.5,,,0,,-2.440319,1.8626013,300.2882,0.13014138,0.16830003
2018-01-01 00:00:00,-22.75,31.75,,,0,,-2.3626823,1.8909216,300.4718,0.12969887,0.17269456
2018-01-01 00:00:00,-22.75,32.0,,,0,,-2.1952019,1.9636755,300.8058,0.122618794,0.16588914
2018-01-01 00:00:00,-22.75,32.25,,,0,,-2.0604362,2.0076208,300.9464,0.13371193,0.17043626
2018-01-01 00:00:00,-22.75,32.5,,,0,,-1.9080925,1.9622107,301.339,0.13096535,0.17002428
2018-01-01 00:00:00,-22.75,32.75,,,0,,-1.8333855,1.8909216,301.64954,0.13050759,0.16996324
2018-01-01 00:00:00,-22.75,33.0,,,0,,-1.86903,1.8513708,301.84094,0.14057839,0.16588914
2018-01-01 00:00:00,-22.75,33.25,,,0,,-1.8895378,1.7952185,301.9015,0.12153542,0.16427171
2018-01-01 00:00:00,-22.75,33.5,,,0,,-1.9549675,1.7776403,301.48352,0.119216084,0.1672014
2018-01-01 00:00:00,-22.75,33.75,,,0,,-1.9359245,1.7341833,301.07532,0.12538064,0.16709459
2018-01-01 00:00:00,-23.0,31.5,,,0,,-2.443737,1.9050817,300.17883,0.12626565,0.16422594
2018-01-01 00:00:00,-23.0,31.75,,,0,,-2.3573112,1.9626989,300.31946,0.1251365,0.16511095
2018-01-01 00:00:00,-23.0,32.0,,,0,,-2.1649284,2.0471716,300.48743,0.13401711,0.16976488
2018-01-01 00:00:00,-23.0,32.25,,,0,,-2.000866,2.0891638,300.79993,0.13705361,0.1709398
2018-01-01 00:00:00,-23.0,32.5,,,0,,-1.8719597,2.0867224,301.07532,0.13220131,0.1728319
2018-01-01 00:00:00,-23.0,32.75,,,0,,-1.8172722,2.040824,301.36633,0.128173,0.16958177
2018-01-01 00:00:00,-23.0,33.0,,,0,,-1.8592644,1.9885778,301.6222,0.14446938,0.16201341
2018-01-01 00:00:00,-23.0,33.25,,,0,,-1.8675652,1.8831091,301.76086,0.1346885,0.16079271
2018-01-01 00:00:00,-23.0,33.5,,,0,,-1.8680534,1.8372107,301.46985,0.12754738,0.16521776
2018-01-01 00:00:00,-23.0,33.75,,,0,,-1.8744011,1.8084021,301.2257,0.1256553,0.16721666
2018-01-01 00:00:00,-23.25,31.5,,,0,,-2.4115105,1.9314489,300.31946,0.12077248,0.16175401
2018-01-01 00:00:00,-23.25,31.75,,,0,,-2.3470573,1.9753942,300.29993,0.13145363,0.1619829
2018-01-01 00:00:00,-23.25,32.0,,,0,,-2.1248894,2.0647497,300.37024,0.14262307,0.1706804
2018-01-01 00:00:00,-23.25,32.25,,,0,,-1.9422722,2.1448278,300.58118,0.14109719,0.17393053
2018-01-01 00:00:00,-23.25,32.5,,,0,,-1.8123894,2.1409216,300.86243,0.13600075,0.17634141
2018-01-01 00:00:00,-23.25,32.75,,,0,,-1.7323112,2.1047888,301.08118,0.13218606,0.17562425
2018-01-01 00:00:00,-23.25,33.0,,,0,,-1.7254753,2.0168982,301.4015,0.14031899,0.16656053
2018-01-01 00:00:00,-23.25,33.25,,,0,,-1.7381706,1.889945,301.57727,0.14637673,0.16251695
2018-01-01 00:00:00,-23.25,33.5,,,0,,-1.8441277,1.8801794,301.48743,0.13600075,0.16443956
2018-01-01 00:00:00,-23.25,33.75,,,0,,-1.8490105,1.8469763,301.2472,0.13311684,0.16657579
2018-01-01 00:00:00,-23.5,31.5,,,0,,-2.3206902,1.9851599,300.17493,0.12245095,0.1606096
2018-01-01 00:00:00,-23.5,31.75,,,0,,-2.2537956,1.9431677,300.21008,0.14865029,0.1692003
2018-01-01 00:00:00,-23.5,32.0,,,0,,-2.082409,2.033988,300.40735,0.14923012,0.16898668
2018-01-01 00:00:00,-23.5,32.25,,,0,,-1.903698,2.1448278,300.5675,0.14456093,0.17098558
2018-01-01 00:00:00,-23.5,32.5,,,0,,-1.7689323,2.2000036,300.67883,0.14195168,0.17394578
2018-01-01 00:00:00,-23.5,32.75,,,0,,-1.6888542,2.1609411,300.839,0.14332497,0.17203844
2018-01-01 00:00:00,-23.5,33.0,,,0,,-1.6571159,2.0818396,301.13782,0.15302956,0.16891038
2018-01-01 00:00:00,-23.5,33.25,,,0,,-1.6776237,1.9412146,301.29797,0.1580497,0.17135179
2018-01-01 00:00:00,-23.5,33.5,,,0,,-1.77528,1.9109411,301.32922,0.14317238,0.16422594
2018-01-01 00:00:00,-23.5,33.75,,,0,,-1.7865105,1.8626013,301.1925,0.13854897,0.16428697
2018-01-01 00:00:00,-23.75,31.5,,,0,,-2.3250847,2.1169958,300.04407,0.12640297,0.16125047
2018-01-01 00:00:00,-23.75,31.75,,,0,,-2.1922722,2.0085974,300.08704,0.13702309,0.15769517
2018-01-01 00:00:00,-23.75,32.0,,,0,,-2.0365105,2.0173864,300.2472,0.15129006,0.16900194
2018-01-01 00:00:00,-23.75,32.25,,,0,,-1.9007683,2.1165075,300.48938,0.14565957,0.17418993
2018-01-01 00:00:00,-23.75,32.5,,,0,,-1.787487,2.2151403,300.63782,0.1393882,0.1763109
2018-01-01 00:00:00,-23.75,32.75,,,0,,-1.6922722,2.2346716,300.64563,0.14900124,0.17962205
2018-01-01 00:00:00,-23.75,33.0,,,0,,-1.6356316,2.1892614,300.86047,0.14211953,0.16685045
2018-01-01 00:00:00,-23.75,33.25,,,0,,-1.6795769,2.0906286,301.14954,0.13613808,0.15726793
2018-01-01 00:00:00,-23.75,33.5,,,0,,-1.7298698,1.9646521,301.06165,0.1522361,0.16254747
2018-01-01 00:00:00,-23.75,33.75,,,0,,-1.7762566,1.9050817,300.93665,0.14787209,0.16344774
2018-01-01 00:00:00,-24.0,31.5,,,0,,-2.191784,2.1038122,299.71594,0.13352883,0.17281663
2018-01-01 00:00:00,-24.0,31.75,,,0,,-2.1580925,2.0979528,299.95032,0.13638222,0.15822923
2018-01-01 00:00:00,-24.0,32.0,,,0,,-2.0394402,2.0798864,300.02844,0.14239419,0.15978563
2018-01-01 00:00:00,-24.0,32.25,,,0,,-1.90028,2.106742,300.22766,0.1461631,0.16793382
2018-01-01 00:00:00,-24.0,32.5,,,0,,-1.7635612,2.1741247,300.44055,0.1704551,0.20429552
2018-01-01 00:00:00,-24.0,32.75,,,0,,-1.6600456,2.2273474,300.5636,0.2194053,0.26769578
2018-01-01 00:00:00,-24.0,33.0,,,0,,-1.6483269,2.199027,300.60852,0.14141762,0.17051256
2018-01-01 00:00:00,-24.0,33.25,,,0,,-1.7865105,2.1858435,300.83704,0.12968361,0.16007555
2018-01-01 00:00:00,-24.0,33.5,,,0,,-1.849987,2.09307,300.78625,0.1243583,0.15754259
2018-01-01 00:00:00,-24.0,33.75,,,0,,-1.8451042,2.0051794,300.58313,0.10159218,0.122401595
2018-01-01 00:00:00,-24.25,31.5,,,0,,-2.0384636,2.1951208,299.0929,0.13688576,0.18171251
2018-01-01 00:00:00,-24.25,31.75,,,0,,-2.0345573,2.1091833,299.48938,0.1302787,0.16308153
2018-01-01 00:00:00,-24.25,32.0,,,0,,-1.9735222,2.1482458,299.74133,0.13424599,0.15551317
2018-01-01 00:00:00,-24.25,32.25,,,0,,-1.8426628,2.1584997,299.9347,0.14097512,0.16263902
2018-01-01 00:00:00,-24.25,32.5,,,0,,-1.7259636,2.1516638,300.20618,0.17594826,0.21099412
2018-01-01 00:00:00,-24.25,32.75,,,0,,-1.6522331,2.1809607,300.43665,0.21845925,0.27236497
2018-01-01 00:00:00,-24.25,33.0,,,0,,-1.6497917,2.139945,300.49524,0.14004433,0.16976488
2018-01-01 00:00:00,-24.25,33.25,,,0,,-1.7210808,2.1106482,300.59485,0.13799965,0.16135728
2018-01-01 00:00:00,-24.25,33.5,,,0,,-1.7904167,2.0208044,300.4171,0.10203469,0.11678636
2018-01-01 00:00:00,-24.25,33.75,,,0,,-1.8636589,1.9563513,300.0714,0.08611977,0.094035506
2018-01-01 00:00:00,-24.5,31.5,,,0,,-1.8050652,2.167777,298.7179,0.13581765,0.17425096
2018-01-01 00:00:00,-24.5,31.75,,,0,,-1.8436394,2.0154333,299.07922,0.20481789,0.2531389
2018-01-01 00:00:00,-24.5,32.0,,,0,,-1.8026237,2.059867,299.4132,0.17121804,0.20360887
2018-01-01 00:00:00,-24.5,32.25,,,0,,-1.7445183,2.106742,299.67297,0.14292824,0.1636461
2018-01-01 00:00:00,-24.5,32.5,,,0,,-1.6429558,2.1096716,299.9308,0.1754142,0.20759141
2018-01-01 00:00:00,-24.5,32.75,,,0,,-1.6019402,2.0935583,300.17883,0.15228188,0.18093431
2018-01-01 00:00:00,-24.5,33.0,,,0,,-1.6483269,2.0671911,300.25696,0.20893776,0.2541765
2018-01-01 00:00:00,-24.5,33.25,,,0,,-1.7327995,2.049613,300.22375,0.15452492,0.1854204
2018-01-01 00:00:00,-24.5,33.5,,,0,,-1.803112,1.9695349,299.89758,0.09709084,0.1054796
2018-01-01 00:00:00,-24.5,33.75,,,0,,-1.8563347,1.8909216,299.55774,0.07981789,0.08159959
2018-01-01 00:00:00,-24.75,31.5,,,0,,-1.5965691,1.8997107,298.76868,0.13163674,0.16228807
2018-01-01 00:00:00,-24.75,31.75,,,0,,-1.7098503,1.8606482,298.9308,0.17533791,0.21706712
2018-01-01 00:00:00,-24.75,32.0,,,0,,-1.678112,1.940238,299.2511,0.17239296,0.20698106
2018-01-01 00:00:00,-24.75,32.25,,,0,,-1.6204948,1.9910192,299.50696,0.14686501,0.16714036
2018-01-01 00:00:00,-24.75,32.5,,,0,,-1.5677605,2.0173864,299.6593,0.14039528,0.13822496
2018-01-01 00:00:00,-24.75,32.75,,,0,,-1.5413933,1.9944372,299.88,0.11326516,0.11165941
2018-01-01 00:00:00,-24.75,33.0,,,0,,-1.6356316,1.9255896,299.89368,0.25630105,0.29787767
2018-01-01 00:00:00,-24.75,33.25,,,0,,-1.6683464,1.8767614,299.66516,0.24240029,0.27347887
2018-01-01 00:00:00,-24.75,33.5,,,0,,-1.7713737,1.8279333,299.45813,0.19071877,0.20954454
2018-01-01 00:00:00,-24.75,33.75,,,0,,-2.0692253,1.8459997,299.17297,0.20738137,0.21239793
2018-01-01 06:00:00,-21.5,31.5,0.0008239746,2.360832e+07,0,0001,,,,,
2018-01-01 06:00:00,-21.5,31.75,0.0009021759,2.3688192e+07,0,0001,,,,,
2018-01-01 06:00:00,-21.5,32.0,0.00071525574,2.355712e+07,0,0001,,,,,
2018-01-01 06:00:00,-21.5,32.25,0.00086021423,2.3379968e+07,0,0001,,,,,
2018-01-01 06:00:00,-21.5,32.5,0.00087451935,2.3366656e+07,0,0001,,,,,
2018-01-01 06:00:00,-21.5,32.75,0.0006914139,2.3532544e+07,0,0001,,,,,
2018-01-01 06:00:00,-21.5,33.0,0.0005283356,2.3749632e+07,0,0001,,,,,
2018-01-01 06:00:00,-21.5,33.25,0.0005245209,2.3887872e+07,0,0001,,,,,
2018-01-01 06:00:00,-21.5,33.5,0.0005645752,2.3919616e+07,0,0001,,,,,
2018-01-01 06:00:00,-21.5,33.75,0.00074005127,2.3902208e+07,0,0001,,,,,
2018-01-01 06:00:00,-21.75,31.5,0.00081062317,2.314752e+07,0,0001,,,,,
2018-01-01 06:00:00,-21.75,31.75,0.000954628,2.3113728e+07,0,0001,,,,,
2018-01-01 06:00:00,-21.75,32.0,0.00078201294,2.2970368e+07,0,0001,,,,,
2018-01-01 06:00:00,-21.75,32.25,0.0008277893,2.290688e+07,0,0001,,,,,
2018-01-01 06:00:00,-21.75,32.5,0.00074768066,2.3043072e+07,0,0001,,,,,
2018-01-01 06:00:00,-21.75,32.75,0.00053310394,2.3307264e+07,0,0001,,,,,
2018-01-01 06:00:00,-21.75,33.0,0.00040912628,2.3641088e+07,0,0001,,,,,
2018-01-01 06:00:00,-21.75,33.25,0.0004720688,2.3862272e+07,0,0001,,,,,
2018-01-01 06:00:00,-21.75,33.5,0.00047588348,2.3985152e+07,0,0001,,,,,
2018-01-01 06:00:00,-21.75,33.75,0.00042152405,2.4047616e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.0,31.5,0.000582695,2.2644736e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.0,31.75,0.0006761551,2.2499328e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.0,32.0,0.0006837845,2.2464512e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.0,32.25,0.00066185,2.2597632e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.0,32.5,0.0005970001,2.2807552e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.0,32.75,0.00053691864,2.3126016e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.0,33.0,0.00045204163,2.3455744e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.0,33.25,0.00036525726,2.3775232e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.0,33.5,0.00032806396,2.3981056e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.0,33.75,0.00037288666,2.4082432e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.25,31.5,0.0004348755,2.2510592e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.25,31.75,0.00056266785,2.2269952e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.25,32.0,0.0006752014,2.2279168e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.25,32.25,0.00059604645,2.2421504e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.25,32.5,0.0005350113,2.2636544e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.25,32.75,0.00048542023,2.2970368e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.25,33.0,0.00045681,2.3348224e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.25,33.25,0.00038528442,2.3673856e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.25,33.5,0.0002975464,2.3932928e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.25,33.75,0.00033664703,2.4080384e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.5,31.5,0.0004892349,2.2539264e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.5,31.75,0.0005941391,2.231808e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.5,32.0,0.0006542206,2.2289408e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.5,32.25,0.00075531006,2.235904e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.5,32.5,0.0006713867,2.2581248e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.5,32.75,0.00046157837,2.2888448e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.5,33.0,0.0004234314,2.3263232e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.5,33.25,0.00032043457,2.3585792e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.5,33.5,0.00027179718,2.3847936e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.5,33.75,0.0003681183,2.397696e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.75,31.5,0.00057792664,2.2622208e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.75,31.75,0.00066947937,2.2438912e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.75,32.0,0.0007352829,2.2363136e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.75,32.25,0.0009059906,2.2375424e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.75,32.5,0.00083351135,2.2556672e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.75,32.75,0.00067806244,2.2858752e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.75,33.0,0.00047779083,2.3185408e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.75,33.25,0.00024986267,2.3467008e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.75,33.5,0.0002708435,2.3697408e+07,0,0001,,,,,
2018-01-01 06:00:00,-22.75,33.75,0.0003938675,2.378752e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.0,31.5,0.000500679,2.2675456e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.0,31.75,0.0006351471,2.254848e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.0,32.0,0.00089359283,2.24512e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.0,32.25,0.0009765625,2.2438912e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.0,32.5,0.0009126663,2.2463488e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.0,32.75,0.00081157684,2.2746112e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.0,33.0,0.0006713867,2.3026688e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.0,33.25,0.00032615662,2.3262208e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.0,33.5,0.00029563904,2.3448576e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.0,33.75,0.00034809113,2.3535616e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.25,31.5,0.00038814545,2.2700032e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.25,31.75,0.00053215027,2.26304e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.25,32.0,0.0008764267,2.2534144e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.25,32.25,0.0011034012,2.24768e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.25,32.5,0.0010499954,2.2482944e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.25,32.75,0.00087070465,2.2537216e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.25,33.0,0.0008134842,2.2750208e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.25,33.25,0.00039958954,2.2974464e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.25,33.5,0.0002632141,2.3151616e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.25,33.75,0.00031375885,2.3241728e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.5,31.5,0.0004272461,2.277376e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.5,31.75,0.000579834,2.2695936e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.5,32.0,0.0008773804,2.261504e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.5,32.25,0.0011320114,2.2560768e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.5,32.5,0.0012159348,2.2532096e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.5,32.75,0.0011253357,2.2534144e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.5,33.0,0.0010309219,2.2600704e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.5,33.25,0.0004940033,2.272256e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.5,33.5,0.00032901764,2.2880256e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.5,33.75,0.00030326843,2.2967296e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.75,31.5,0.00053596497,2.3000064e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.75,31.75,0.0007581711,2.2785024e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.75,32.0,0.000910759,2.2658048e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.75,32.25,0.0010232925,2.2641664e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.75,32.5,0.0011062622,2.2654976e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.75,32.75,0.001156807,2.2626304e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.75,33.0,0.0011472702,2.2601728e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.75,33.25,0.00077342987,2.263552e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.75,33.5,0.0005311966,2.2718464e+07,0,0001,,,,,
2018-01-01 06:00:00,-23.75,33.75,0.00041294098,2.2805504e+07,0,0001,,,,,
2018-01-01 06:00:00,-24.0,31.5,0.0005378723,2.3213056e+07,0,0001,,,,,
2018-01-01 06:00:00,-24.0,31.75,0.0007266998,2.2839296e+07,0,0001,,,,,
2018-01-01 06:00:00,-24.0,32.0,0.00093460083,2.2767616e+07,0,0001,,,,,
2018-01-01 06:00:00,-24.0,32.25,0.0010795593,2.2765568e+07,0,0001,,,,,
2018-01-01 06:00:00,-24.0,32.5,0.0011711121,2.2760448e+07,0,0001,,,,,
2018-01-01 06:00:00,-24.0,32.75,0.0012407303,2.2719488e+07,0,0001,,,,,
2018-01-01 06:00:00,-24.0,33.0,0.001206398,2.2607872e+07,0,0001,,,,,
2018-01-01 06:00:00,-24.0,33.25,0.0008716583,2.2564864e+07,0,0001,,,,,
2018-01-01 06:00:00,-24.0,33.5,0.0007324219,2.2597632e+07,0,0001,,,,,
2018-01-01 06:00:00,-24.0,33.75,0.0006046295,2.2697984e+07,0,0001,,,,,
2018-01-01 06:00:00,-24.25,31.5,0.00049877167,2.323456e+07,0,0001,,,,,
2018-01-01 06:00:00,-24.25,31.75,0.00066280365,2.2870016e+07,0,0001,,,,,
2018-01-01 06:00:00,-24.25,32.0,0.0010557175,2.2785024e+07,0,0001,,,,,
2018-01-01 06:00:00,-24.25,32.25,0.0011835098,2.2784e+07,0,0001,,,,,
2018-01-01 06:00:00,-24.25,32.5,0.001156807,2.2765568e+07,0,0001,,,,,
2018-01-01 06:00:00,-24.25,32.75,0.0011787415,2.2706176e+07,0,0001,,,,,
2018-01-01 06:00:00,-24.25,33.0,0.0011501312,2.249216e+07,0,0001,,,,,
2018-01-01 06:00:00,-24.25,33.25,0.00092315674,2.2288384e+07,0,0001,,,,,
2018-01-01 06:00:00,-24.25,33.5,0.0007381439,2.233856e+07,0,0001,,,,,
2018-01-01 06:00:00,-24.25,33.75,0.00081157684,2.2494208e+07,0,0001,,,,,
2018-01-01 06:00:00,-24.5,31.5,0.00053215027,2.297856e+07,0,0001,,,,,
2018-01-01 06:00:00,-24.5,31.75,0.00071430206,2.2839296e+07,0,0001,,,,,
2018-01-01 06:00:00,-24.5,32.0,0.001004219,2.2736896e+07,0,0001,,,,,
2018-01-01 06:00:00,-24.5,32.25,0.0012464523,2.27072e+07,0,0001,,,,,
2018-01-01 06:00:00,-24.5,32.5,0.0012845993,2.2683648e+07,0,0001,,,,,
2018-01-01 06:00:00,-24.5,32.75,0.0011510849,2.247168e+07,0,0001,,,,,
